PI7,ID,KST_Number,S19_1,S19_3,S19_4,S20_1,S20_3,S20_12,S20_13,S20_14,S20_15,S20_16,S20_18,S20_1_1,S20_1_2,S20_1_3,S20_2_1,S20_2_2,S20_2_3,S20_2_4,S20_2_5,S20_2_5_4,S20_2_5_0,S20_2_5_1,S20_2_5_2,S20_2_5_3,S20_2_5_97,S20_2_5_98,S20_3_1,S20_3_2,S20_3_3,S20_3_4,S20_3_5,S20_3_6,S20_3_6_0,S20_3_6_1,S20_3_6_2,S20_3_6_3,S20_3_6_4,S20_3_6_5,S20_3_6_6,S20_3_6_7,S20_3_6_8,S20_3_6_9,S20_3_6_97,S20_3_6_98,S20_3_7,S20_3_8,S20_3_9,S20_4_1,S20_4_2,S20_4_3,S20_4_3_1,S20_4_3_2,S20_4_3_3,S20_4_3_4,S20_4_3_5,S20_4_3_6,S20_4_3_7,S20_4_3_8,S20_4_3_97,S20_4_3_98,S20_4_5,S20_5_1,S20_5_2,S20_5_3,S20_5_4,S20_5_5,Additional_Record_Flag,KST_ID
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,36074
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,32,Maternal Aunt,Yes,25,Yes,,No,,,,, ,Employed Part Time,2500-4999,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,1 2 3 4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Not Satisfied,Agree,Agree,Agree,Agree,No,No,36032
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,72,Maternal Grandmother,Yes,52,Yes,,No,,,,, ,Employed Part Time,5000-7499,Poor,,,,, ,,,,,,,,Yes,Yes,1000-1999 Kshs,Less Than Half Of All Expenses,Upon Request,1 2 5,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No, ,1000-1999 Kshs,Not Satisfied,Yes,10 Or More Hours,1 2 3 4 6 7,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,36072
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,33,Maternal Aunt,Yes,17,Yes,,No,,,,, ,Employed Part Time,1000-2499,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,1-2 hours,1 2 3,Yes,Yes,Yes,No,No,No,No,No,No,No,Not Satisfied,Agree,Agree,Agree,Agree,No,No,36033
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,42,Maternal Uncle,Yes,27,No,,Yes,Yes,6<11 Hours,Matatu,500-999 KSH, ,Employed Full Time,Don't Know,Average,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,36042
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,36075
51F1E761-C860-48FE-8C8C-965C5D2D4848,36,73,Maternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,36073
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,158075
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,73,Maternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,158073
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,42,Maternal Uncle,Yes,28,No,,Yes,No,,,, ,Employed Full Time,Don't Know,Average,1-3 Times In A Month,Not At All,1-3 Times In A Month,Once A Week,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Somewhat Agree,Agree,No,No,158042
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,72,Maternal Grandmother,Yes,Don't Know,Yes,,No,,,,, ,Employed Part Time,7500-9999,Average,,,,, ,,,,,,,,Yes,Yes,2000 Kshs Or More,Half Of All Expenses,Regularly Every Month,1 2 3 5 6 7,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No, ,2000 Kshs Or More,Satisfied,Yes,10 Or More Hours,1 2 3 4 7,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,158072
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,53,Paternal Aunt,Yes,Don't Know,No,,Don't Know,,,,, ,Don't Know,,Don't Know,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Know,Somewhat Agree,Don't Agree,Somewhat Agree,No,No,158053
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,62,Paternal Uncle,Yes,Don't Know,No,,No,No,,,, ,Employed Part Time,Don't Know,Poor,1-3 Times In A Month,0,1-3 Times In A Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Somewhat Agree,Don't Agree,Somewhat Agree,No,No,158062
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,64,Paternal Uncle,Yes,Don't Know,No,,No,No,,,, ,Don't Know,,Don't Know,Not In The last Month,Don't Know,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Know,Don't Know,Don't Agree,Don't Know,No,No,158064
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,54,Paternal Aunt,Yes,Don't Know,No,,Don't Know,,,,, ,Don't Know,,Don't Know,Not In The last Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Know,Don't Know,Don't Agree,Somewhat Agree,No,No,158054
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,63,Paternal Uncle,Yes,Don't Know,No,,No,No,,,, ,Employed Part Time,Don't Know,Poor,1-3 Times In A Month,0,1-3 Times In A Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Somewhat Agree,Don't Know,Agree,No,No,158063
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,158074
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,52,Paternal Aunt,Yes,Don't Know,No,,Don't Know,No,,,, ,Don't Know,,Average,Not In The last Month,Don't Know,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Somewhat Agree,Don't Know,Somewhat Agree,No,No,158052
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,43,Maternal Uncle,Yes,25,No,,Yes,No,,,, ,Employed Full Time,Don't Know,Average,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Agree,Agree,No,No,158043
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,1,Biological Father,Yes,23,Yes,,No,,,,, ,Employed Part Time,2500-4999,Average,,,,, ,,,,,,,,Yes,Yes,2000 Kshs Or More,More Than Half Of All Expenses,Regularly Every Month,1 2 3 5 6 7,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No, ,2000 Kshs Or More,Satisfied,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,158001
FB614E87-35EF-4500-BBC8-9A1811B29BFE,158,32,Maternal Aunt,Yes,16,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,5-9 Hours,1 2 3 4 5,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,158032
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,33,Maternal Aunt,Yes,18,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,1 2 3 4 5 6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,35033
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,35,Maternal Aunt,Yes,24,No,,Yes,Yes,1<3 Hours,Matatu,50-99 KSH, ,Employed Full Time,7500-9999,Average,Not In The last Month,Not At All,Not In The last Month,Once A Week,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,35035
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,34,Maternal Aunt,Yes,28,No,,Yes,Yes,1<3 Hours,Walk,0-49 KSH, ,Employed Part Time,2500-4999,Poor,1-3 Times In A Month,Not At All,1-3 Times In A Month,Once A Week,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,35034
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,72,Maternal Grandmother,Yes,48,Yes,,No,,,,, ,Employed Full Time,5000-7499,Poor,,,,, ,,,,,,,,Yes,Yes,2000 Kshs Or More,Half Of All Expenses,Regularly Every Month,1 2 3 4 5 6 7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No, ,2000 Kshs Or More,Satisfied,Yes,10 Or More Hours,1 2 3 4 6 7 8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,35072
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,32,Maternal Aunt,Yes,14,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,5-9 Hours,1 2 3 4 5 6 7 8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Satisfied,Somewhat Agree,Agree,Somewhat Agree,Agree,Yes,No,35032
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,35074
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,35073
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,44,Maternal Uncle,Yes,24,No,,Yes,Yes,1<3 Hours,Matatu,100-249 KSH,Busy hustling what to eat and gather for the family,Employed Part Time,5000-7499,Average,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,35044
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,42,Maternal Uncle,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,35042
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,1,Biological Father,Yes,28,No,,Don't Know,,,,, ,Don't Know,,Don't Know,Not In The last Month,Don't Know,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,No,No,35001
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,43,Maternal Uncle,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,35043
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,12,Sibling (Brother),Yes,10,Yes,,No,,,,, ,,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Agree,Don't Agree,Agree,Yes,No,35012
03EB4B1D-1183-4EAB-94E6-0E028A758258,35,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,35075
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,45,Maternal Uncle,Yes,Don't Know,No,,No,Yes,11<24 Hours,Bus,>= 1000 KSH, ,Employed Part Time,2500-4999,Average,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,No,No,351045
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,43,Maternal Uncle,Yes,20,No,,No,No,,,, ,Not Employed And Not Looking For Work,,Poor,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,No,No,351043
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,246,Maternal Uncle,Yes,Don't Know,No,,No,No,,,, ,Employed Full Time,5000-7499,Average,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,No,No,351246
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,1,Biological Father,Yes,Don't Know,No,,No,Yes,1<3 Hours,Walk,0-49 KSH, ,Employed Full Time,7500-9999,Average,1-3 Times In A Month,Not At All,1-3 Times In A Month,Once A Week,1,No,No,Yes,No,No,No,No,Yes,No,,,,1 2,No,Yes,Yes,No,No,No,No,No,No,No,No,No, ,1000-1999 Kshs,Satisfied,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Yes,No,351001
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,73,Maternal Grandfather,Yes,61,No,,No,Yes,11<24 Hours,Bus,>= 1000 KSH, ,Not Employed And Not Looking For Work,,Average,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,351073
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,33,Maternal Aunt,Yes,Don't Know,No,,No,No,,,, ,Not Employed And Looking For Work,,Poor,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Somewhat Agree,Don't Agree,Somewhat Agree,No,No,351033
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,32,Maternal Aunt,Yes,30,No,,No,No,,,, ,Don't Know,,Average,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,351032
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,42,Maternal Uncle,Yes,35,No,,No,No,,,, ,Employed Part Time,Don't Know,Average,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Somewhat Agree,Agree,No,No,351042
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,72,Maternal Grandmother,Yes,55,No,,No,Yes,11<24 Hours,Bus,>= 1000 KSH, ,Not Employed And Not Looking For Work,,Average,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,351072
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,44,Maternal Uncle,Yes,18,No,,No,Yes,11<24 Hours,Bus,>= 1000 KSH, ,Not Employed And Not Looking For Work,,Poor,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,No,No,351044
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,74,Paternal Grandmother,Yes,Don't Know,No,,Don't Know,,,,, ,Don't Know,,Don't Know,Not In The last Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Know,Don't Know,Don't Know,Don't Know,No,No,351074
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,75, Paternal Grandfather,Yes,Don't Know,Don't Know,,Don't Know,,,,, ,Don't Know,,Don't Know,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,No,No,351075
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,12,Sibling (Sister),Yes,15,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,10 Or More Hours,1 2 3 4 5 6 7 8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Satisfied,Somewhat Agree,Agree,Somewhat Agree,Agree,Yes,No,351012
4570BF2E-60D5-4E15-8E71-24F99C2E8455,351,2,Sibling (Brother),Yes,3,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,351002
A5547FC5-DD39-411E-9CBB-476F6287E142,163,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,163075
A5547FC5-DD39-411E-9CBB-476F6287E142,163,42,Maternal Uncle,Yes,15,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,1-2 hours,1,Yes,No,No,No,No,No,No,No,No,No,Satisfied,Somewhat Agree,Agree,Somewhat Agree,Agree,Yes,No,163042
A5547FC5-DD39-411E-9CBB-476F6287E142,163,1,Biological Father,Yes,Don't Know,No,,No,No,,,, ,Don't Know,,Don't Know,1-3 Times In A Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,No,No,163001
A5547FC5-DD39-411E-9CBB-476F6287E142,163,72,Maternal Grandmother,Yes,36,Yes,,No,,,,, ,Employed Part Time,Don't Know,Poor,,,,, ,,,,,,,,Yes,Yes,2000 Kshs Or More,More Than Half Of All Expenses,Regularly Every Month,1 2 3 4 5 6,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No, ,2000 Kshs Or More,Satisfied,Yes,3-5 Hours,1 2 4 6 7,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,163072
A5547FC5-DD39-411E-9CBB-476F6287E142,163,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,163073
A5547FC5-DD39-411E-9CBB-476F6287E142,163,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,163074
A5547FC5-DD39-411E-9CBB-476F6287E142,163,32,Maternal Aunt,Yes,13,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,1-2 hours,1 2 4 6,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,163032
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,59075
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,59073
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,44,Maternal Uncle,Yes,11,Yes,,No,,,,, ,,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Don't Know,Agree,No,No,59044
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,72,Maternal Grandmother,Yes,43,Yes,,No,,,,, ,Employed Full Time,2500-4999,Poor,,,,, ,,,,,,,,Yes,Yes,2000 Kshs Or More,Less Than Half Of All Expenses,Upon Request,1 2 3 5 6 7,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No, ,1000-1999 Kshs,Satisfied,Yes,10 Or More Hours,1 2 3 4 6 7,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,59072
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,45,Maternal Uncle,Yes,6,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,59045
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,32,Maternal Aunt,Yes,14,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,5-9 Hours,1 2 3 4 5 7,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Satisfied,Somewhat Agree,Agree,Don't Know,Agree,Yes,No,59032
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,142,Maternal Uncle,Yes,18,Yes,,No,,,,, ,Not Employed And Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,59142
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,1,Biological Father,Yes,Don't Know,No,,Don't Know,,,,, ,Don't Know,,Don't Know,Not In The last Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Know,No,No,59001
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,46,Maternal Uncle,Yes,6,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,59046
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,59074
9BF7347F-A6E6-4F6E-AF66-010B46B6C8D1,59,143,Maternal Uncle,Yes,21,Yes,,No,,,,, ,Employed Part Time,5000-7499,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,No,No,59143
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,37075
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,132,Maternal Aunt,Yes,17,Yes,,No,,,,, ,Employed Part Time,2500-4999,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,1 2 3 4 7,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,37132
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,37074
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,12,Sibling (Brother),Yes,7,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,37012
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,72,Maternal Grandmother,Yes,52,Yes,,No,,,,, ,Employed Full Time,5000-7499,Poor,,,,, ,,,,,,,,Yes,Yes,1000-1999 Kshs,Half Of All Expenses,Upon Request,1 2 3 5 6 7,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No, ,1000-1999 Kshs,Satisfied,Yes,10 Or More Hours,1 2 3 4 6 7,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,37072
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,42,Maternal Uncle,Yes,27,No,,Yes,Yes,6<11 Hours,Matatu,500-999 KSH, ,Employed Full Time,Don't Know,Average,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Somewhat Agree,Don't Know,Don't Know,No,No,37042
42D2D5B1-33FD-423A-A3C2-F0F5CF1064D7,37,73,Maternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,37073
